text,label,lang,category,template_id,source
"मैं आर्मी अफसर हूं, आपका OLX सामान चाहिए। रु 499 QR से भेज रहा हूं, पाने के लिए स्कैन करके अप्रूव करें: https://kyc-update.top/now",1,hi_dev,marketplace_qr_scam,85,synthetic_seed_v1
"உங்கள் கணக்கு XXXXX1042 இல் ரூ 1,00,000 வரவு வைக்கப்பட்டது. இருப்பு புதுப்பிக்கப்பட்டது. -Yes Bank",0,ta,txn_alert,31,synthetic_seed_v1
PhonePe सुरक्षा: अपना खाता सत्यापित करने के लिए OTP 338190 तुरंत बताएं अन्यथा खाता निष्क्रिय हो जाएगा।,1,hi_dev,otp_scam,9,synthetic_seed_v1
"प्रिय ग्राहक, आपका Yes Bank खाता बंद हो जाएगा। तुरंत KYC अपडेट करें वरना खाता ब्लॉक हो जाएगा: https://kyc-update.top/now",1,hi_dev,kyc,4,synthetic_seed_v1
आपका कूरियर कस्टम में रुका है और इसमें प्रतिबंधित सामान है। 24 घंटे में रु 999 क्लीयरेंस भरें वरना कानूनी कार्रवाई होगी: https://kyc-update.top/now,1,hi_dev,courier_parcel_scam,61,synthetic_seed_v1
"अरे Suresh, कल दोपहर 1 बजे लंच पर मिल रहे हैं ना?",0,hi_dev,chat,48,synthetic_seed_v1
உங்கள் கணக்கு XXXXX0571 இல் ரூ 499 வரவு வைக்கப்பட்டது. இருப்பு புதுப்பிக்கப்பட்டது. -HDFC,0,ta,txn_alert,31,synthetic_seed_v1
Axis ஆதரவு. உங்கள் பரிவர்த்தனை தோல்வியடைந்தது. மாற்ற OTP 705621 பகிரவும் அல்லது https://kyc-update.top/now இல் இருந்து செயலியை நிறுவவும். 08041234567 ஐ அழைக்கவும்.,1,ta,fake_customer_care,70,synthetic_seed_v1
"Suresh, நாளை காலை 10 மணிக்கு கூட்டம் உள்ளது, சரியான நேரத்தில் வாருங்கள்.",0,ta,everyday_legit,109,synthetic_seed_v1
"SBI security alert: share the OTP 338190 sent to your phone to verify your account, else it will be deactivated.",1,en,otp_scam,7,synthetic_seed_v1
Aapka Yes Bank khata XXXXX8830 suspend kar diya gaya hai. Abhi KYC complete karein: http://paytm-kyc.link/verify,1,hi_rom,kyc,3,synthetic_seed_v1
SBI support se. Aapka transaction fail hua hai. Reverse karne ke liye OTP 650017 batayein ya http://bit.ly/win-cash se app install karein. Call 1800111.,1,hi_rom,fake_customer_care,68,synthetic_seed_v1
உங்கள் பார்சல் சுங்கத்தில் தடைசெய்யப்பட்ட பொருட்களுடன் நிறுத்தப்பட்டுள்ளது. 24 மணி நேரத்தில் ரூ 999 செலுத்தவும் இல்லையெனில் சட்ட நடவடிக்கை: http://bit.ly/win-cash,1,ta,courier_parcel_scam,62,synthetic_seed_v1
"ஹாய் Kavya, நாளை மதியம் 1 மணிக்கு சந்திக்கலாமா?",0,ta,chat,49,synthetic_seed_v1
"உங்கள் ரூ 9,999 திரும்பப் பணம் நிலுவையில் உள்ளது. பெற வங்கி விவரங்களை சரிபார்க்கவும்: https://rbi-refund.gq/form",1,ta,refund,115,synthetic_seed_v1
जरूरी सूचना: आपका Kotak खाता XXXXX3917 केवाईसी अधूरी होने के कारण बंद किया जा रहा है। अभी सत्यापित करें http://icici-netbanking.online/auth,1,hi_dev,kyc,5,synthetic_seed_v1
"घर बैठे रोज रु 1,00,000 कमाएं! सीटें सीमित हैं। छोटी सी फीस देकर अभी रजिस्टर करें: https://secure-bank-login.xyz",1,hi_dev,job_scam,26,synthetic_seed_v1
"Your parcel is held at customs. Pay Rs 2,00,000 clearance fee within 24 hours or it will be returned: https://hdfc-rewards.click/claim",1,en,delivery_scam,18,synthetic_seed_v1
Your order is out for delivery. Share OTP 991204 with the delivery agent to receive it. Track: https://www.icicibank.com,0,en,ecommerce_legit,90,synthetic_seed_v1
Yes Bank சலுகை! இன்று எலெக்ட்ரானிக்ஸ் பொருட்களில் தள்ளுபடி. இப்போது வாங்குங்கள்: https://www.amazon.in,0,ta,promo,118,synthetic_seed_v1
482913 आपका DigiLocker लॉगिन OTP है। 10 मिनट के लिए वैध। किसी को न बताएं। https://netbanking.hdfcbank.com,0,hi_dev,govt_service_legit,95,synthetic_seed_v1
आपका बिजली कनेक्शन आज रात कट जाएगा क्योंकि KYC लंबित है। अभी अपडेट करें या 08041234567 पर कॉल करें: https://kyc-update.top/now,1,hi_dev,utility_kyc,81,synthetic_seed_v1
"Hi, your appointment with Dr. Arjun is confirmed for Monday 11 AM at the clinic.",0,en,everyday_legit,96,synthetic_seed_v1
"இது Narcotics Control Bureau. உங்கள் பெயரில் பணமோசடி வழக்கு பதிவாகியுள்ளது. நீங்கள் டிஜிட்டல் கைது செய்யப்பட்டுள்ளீர்கள், வீடியோ அழைப்பை துண்டிக்காதீர்கள், ரூ 750 அனுப்பவும்: http://paytm-kyc.link/verify",1,ta,digital_arrest,54,synthetic_seed_v1
"Axis सेल लाइव है! अगली खरीद पर 9,999 की छूट। अभी खरीदें https://www.icicibank.com",0,hi_dev,promo,38,synthetic_seed_v1
Axis सुरक्षा: अपना खाता सत्यापित करने के लिए OTP 482913 तुरंत बताएं अन्यथा खाता निष्क्रिय हो जाएगा।,1,hi_dev,otp_scam,9,synthetic_seed_v1
உங்கள் KYC நிலுவையில் இருப்பதால் இன்றிரவு மின் இணைப்பு துண்டிக்கப்படும். இப்போது புதுப்பிக்கவும் அல்லது 9876543210 ஐ அழைக்கவும்: http://icici-netbanking.online/auth,1,ta,utility_kyc,82,synthetic_seed_v1
Congratulations Suresh! You have WON Rs 499 in the SBI lucky draw. Claim now: http://sbi-verify.xyz/login,1,en,lottery,11,synthetic_seed_v1
"Income Tax Department se baat kar rahe hain. Aapke naam par money laundering ka case hai. Aap digital arrest me hain, video call mat kaatiye aur Rs 1,00,000 verification account me bhejiye: http://bit.ly/win-cash",1,hi_rom,digital_arrest,52,synthetic_seed_v1
"To RECEIVE your refund of Rs 999, approve the UPI request and enter your UPI PIN now: http://sbi-verify.xyz/login",1,en,upi_collect_scam,63,synthetic_seed_v1
"ग्राहक, कल सुबह 10 बजे मीटिंग है, समय पर आ जाना।",0,hi_dev,everyday_legit,105,synthetic_seed_v1
482913 आपके PhonePe लॉगिन के लिए OTP है। इसे किसी के साथ साझा न करें। -PhonePe,0,hi_dev,otp_legit,34,synthetic_seed_v1
"आपके Kotak रिवॉर्ड पॉइंट्स जिनकी कीमत रु 1,00,000 है आज समाप्त हो रहे हैं। अभी रिडीम करें: https://hdfc-rewards.click/claim",1,hi_dev,reward_points_expiry,77,synthetic_seed_v1
"Aapka courier customs me ruka hai. 24 ghante me Rs 2,00,000 fees bharein warna wapas chala jayega: https://hdfc-rewards.click/claim",1,hi_rom,delivery_scam,19,synthetic_seed_v1
Congrats! Your loan of Rs 499 is pre-approved with zero documents. Download InstaPaisa and get instant cash: http://paytm-kyc.link/verify,1,en,instant_loan_app,55,synthetic_seed_v1
"प्रिय ग्राहक, आपका Paytm खाता बंद हो जाएगा। तुरंत KYC अपडेट करें वरना खाता ब्लॉक हो जाएगा: http://paytm-kyc.link/verify",1,hi_dev,kyc,4,synthetic_seed_v1
"Aapka courier customs me ruka hai. 24 ghante me Rs 1,250 fees bharein warna wapas chala jayega: http://icici-netbanking.online/auth",1,hi_rom,delivery_scam,19,synthetic_seed_v1
650017 is your OTP for DigiLocker login. Valid for 10 minutes. Do not share it. https://www.icicibank.com,0,en,govt_service_legit,93,synthetic_seed_v1
"Dear Suresh, your A/C XXXXX7766 is credited with Rs 750 on 27JUN. Avl Bal updated. -Paytm",0,en,txn_alert,27,synthetic_seed_v1
Aapka Rs 750 ka refund pending hai. Paane ke liye bank details verify karein: http://paytm-kyc.link/verify,1,hi_rom,refund,16,synthetic_seed_v1
"Aapko customer se UPI ke through Rs 1,250 mile hain. -Yes Bank",0,hi_rom,upi_legit,88,synthetic_seed_v1
Apna Rs 750 refund paane ke liye UPI request approve karein aur UPI PIN daalein: http://paytm-kyc.link/verify,1,hi_rom,upi_collect_scam,64,synthetic_seed_v1
"Hamare VIP group me judein, 200% return paayein! InstaPaisa me Rs 750 jama karein aur 7 din me paisa double: http://paytm-kyc.link/verify",1,hi_rom,investment_crypto,72,synthetic_seed_v1
"यह Narcotics Control Bureau है। आपके खाते पर मनी लॉन्ड्रिंग का मामला दर्ज है। आप डिजिटल अरेस्ट में हैं, वीडियो कॉल न काटें और रु 9,999 वेरिफिकेशन खाते में भेजें: http://icici-netbanking.online/auth",1,hi_dev,digital_arrest,53,synthetic_seed_v1
482913 is your OTP for DigiLocker login. Valid for 10 minutes. Do not share it. https://onlinesbi.sbi,0,en,govt_service_legit,93,synthetic_seed_v1
"Dear Suresh, your A/C XXXXX1042 is credited with Rs 1,250 on 27JUN. Avl Bal updated. -Kotak",0,en,txn_alert,27,synthetic_seed_v1
"SBI Sale is live! Flat 9,999 off on your next purchase. Shop now at https://paytm.com",0,en,promo,36,synthetic_seed_v1
"Hamare VIP group me judein, 200% return paayein! CashBee me Rs 50,000 jama karein aur 7 din me paisa double: https://secure-bank-login.xyz",1,hi_rom,investment_crypto,72,synthetic_seed_v1
"Rs 2,00,000 debited from A/C XXXXX1042 for UPI payment. Not you? Call 08041234567. -Paytm",0,en,txn_alert,28,synthetic_seed_v1
आपका ऑर्डर आज डिलीवर होगा। यहां ट्रैक करें https://www.amazon.in,0,hi_dev,delivery_legit,41,synthetic_seed_v1
ICICI ஆதரவு. உங்கள் பரிவர்த்தனை தோல்வியடைந்தது. மாற்ற OTP 991204 பகிரவும் அல்லது https://rbi-refund.gq/form இல் இருந்து செயலியை நிறுவவும். 18001234 ஐ அழைக்கவும்.,1,ta,fake_customer_care,70,synthetic_seed_v1
"यह Income Tax Department है। आपके खाते पर मनी लॉन्ड्रिंग का मामला दर्ज है। आप डिजिटल अरेस्ट में हैं, वीडियो कॉल न काटें और रु 50,000 वेरिफिकेशन खाते में भेजें: http://icici-netbanking.online/auth",1,hi_dev,digital_arrest,53,synthetic_seed_v1
